tx_id,client_id,merchant_id,amount,hour,country,channel,distance_km,account_age_days,is_fraud,client_tx_freq
2735,537,456,138.18,5,BR,pos,5.43,1234,1,0.2
2736,168,390,402.28,11,BR,pos,10.21,691,0,0.6
2737,689,210,141.7,19,MX,online,12.93,612,0,0.3
2738,226,651,73.19,3,BR,pos,3.33,1015,0,0.4
2739,591,157,167.91,22,AR,pos,15.87,1524,1,0.3
2740,413,26,226.65,18,BR,app,16.95,9,1,0.4
2741,223,525,261.83,16,BR,pos,13.15,1753,0,0.6
2742,117,435,55.17,5,BR,pos,5.91,1164,0,0.3
2743,614,623,348.75,19,PT,pos,20.74,998,0,0.1
2744,1136,320,220.75,20,BR,pos,8.25,93,0,0.1
2745,239,12,335.68,7,BR,online,4.48,1298,0,0.2
2746,486,15,37.85,14,BR,online,3.3,1314,0,0.2
2747,270,303,276.45,1,BR,app,9.59,1023,0,0.1
2748,970,175,52.76,9,MX,pos,5.99,1463,0,0.5
2749,498,645,106.61,3,ES,pos,2.5,1530,0,0.6
2750,1169,83,225.79,13,BR,pos,1.82,1530,0,0.1
2751,294,616,48.09,13,BR,pos,10.7,597,0,0.5
2752,97,152,85.48,12,BR,online,2.14,1229,0,0.2
2753,699,84,37.15,16,ES,online,0.63,105,0,0.3
2754,782,192,221.64,22,BR,online,17.12,1025,0,0.5
2755,1188,101,67.36,4,BR,online,3.7,267,0,0.3
2756,1045,281,134.97,5,ES,online,11.97,561,0,0.4
2757,1061,231,179.71,5,ES,pos,9.44,1235,0,0.3
2758,761,370,166.52,22,BR,online,4.9,775,0,0.6
2759,432,376,155.66,2,BR,pos,22.34,1575,0,0.3
2760,515,1,155.44,0,US,app,13.37,159,0,0.2
2761,161,88,39.67,3,MX,online,7.86,1773,0,0.3
2762,517,114,111.3,18,BR,pos,4.02,1290,0,0.3
2763,437,137,154.42,13,BR,pos,12.62,786,0,0.5
2764,44,66,142.28,22,BR,app,14.05,46,0,0.4
2765,246,220,121.55,4,BR,pos,8.81,77,0,0.2
2766,641,385,75.47,9,BR,online,8.02,755,0,0.4
2767,443,216,163.89,13,AR,online,13.34,1045,0,0.3
2768,1192,231,186.48,1,BR,app,7.71,924,0,0.2
2769,574,329,95.06,22,BR,online,4.41,543,0,0.4
2770,1150,384,263.07,19,MX,pos,2.31,1186,0,0.4
2771,793,232,353.61,3,BR,online,7.76,1121,0,0.2
2772,49,156,137.0,20,BR,pos,2.24,626,0,0.5
2773,244,287,69.67,10,ES,pos,14.17,594,0,0.3
2774,847,17,47.53,8,BR,online,7.76,808,0,0.4
2775,654,345,105.39,22,PT,online,15.72,1356,0,0.4
2776,362,659,129.52,12,BR,online,9.99,1072,0,0.8
2777,626,279,45.18,5,BR,pos,12.01,232,0,0.4
2778,1083,76,102.86,19,US,pos,4.76,1684,0,0.7
2779,467,495,253.76,17,BR,online,7.36,369,0,0.2
2780,55,89,15.43,4,BR,pos,9.88,1226,0,0.2
2781,373,136,143.51,16,BR,online,9.06,31,0,0.5
2782,1123,103,85.06,15,BR,pos,8.77,465,0,1.0
2783,914,618,132.58,6,BR,pos,3.26,1031,0,0.1
2784,1005,686,366.25,10,MX,app,1.36,1546,0,0.4
2785,1094,399,127.92,20,BR,app,3.05,1027,0,0.1
2786,141,432,114.21,4,BR,online,0.42,101,0,0.3
2787,339,452,211.84,17,BR,online,1.6,1744,0,0.4
2788,72,427,165.52,19,BR,app,10.42,497,0,0.2
2789,6,381,143.97,22,BR,online,6.63,666,0,0.7
2790,1001,690,169.86,7,BR,online,4.18,198,0,0.2
2791,1124,513,301.53,6,US,online,6.53,1270,0,0.4
2792,187,62,242.69,22,BR,pos,1.05,816,0,0.5
2793,866,274,108.2,11,BR,pos,7.61,401,0,0.5
2794,642,682,353.45,13,AR,app,2.48,1162,0,0.3
2795,84,283,89.37,12,BR,online,18.77,358,0,0.2
2796,1098,143,143.52,12,BR,online,12.41,969,0,0.6
2797,1045,608,155.86,14,US,online,11.65,1211,0,0.4
2798,681,436,104.21,10,AR,pos,8.94,1480,0,0.4
2799,849,394,328.47,9,BR,online,13.17,1268,0,0.2
2800,477,294,100.14,9,BR,app,7.64,1036,0,0.4
2801,951,87,120.4,15,BR,pos,4.08,62,0,0.3
2802,534,269,267.14,19,BR,pos,11.8,425,0,0.2
2803,1187,306,92.08,13,BR,pos,16.33,1054,0,0.2
2804,76,651,43.42,16,US,pos,3.44,979,0,0.2
2805,207,215,146.57,9,AR,pos,1.84,974,0,0.4
2806,1162,105,56.33,18,ES,online,26.91,1342,0,0.3
2807,347,299,50.81,9,BR,pos,20.4,1651,0,0.4
2808,373,697,15.88,10,BR,pos,8.29,918,0,0.5
2809,949,338,18.64,1,BR,pos,0.77,246,0,0.2
2810,228,266,20.36,6,BR,online,9.92,807,0,0.4
2811,616,467,384.46,17,BR,app,36.54,462,0,0.2
2812,343,454,20.27,2,PT,app,13.1,966,1,0.1
2813,238,210,55.05,5,BR,pos,12.33,1076,0,0.4
2814,1157,677,121.95,18,BR,app,7.82,1000,0,0.1
2815,240,415,205.35,20,BR,pos,11.54,1062,0,0.4
2816,114,41,220.21,9,ES,online,13.05,567,0,0.6
2817,809,285,69.71,9,BR,pos,9.32,323,0,0.2
2818,1040,646,141.59,12,AR,online,6.97,1559,0,0.2
2819,153,275,119.25,18,MX,pos,9.44,733,0,0.6
2820,849,397,135.66,11,BR,pos,9.11,379,0,0.2
2821,649,429,149.36,4,BR,online,0.97,1816,0,0.4
2822,996,493,179.28,10,BR,online,32.01,60,0,0.2
2823,153,610,83.76,6,BR,pos,12.34,632,0,0.6
2824,1171,105,100.75,16,BR,pos,18.26,1353,0,0.2
2825,743,362,510.99,3,BR,app,10.18,750,0,0.5
2826,1010,373,88.01,14,US,online,5.36,1537,1,0.3
2827,434,107,143.45,3,MX,pos,15.67,655,0,0.6
2828,1132,471,120.07,23,BR,online,1.73,1173,1,0.1
2829,752,83,139.32,15,BR,online,12.7,780,0,0.3
2830,153,319,271.93,3,BR,pos,15.54,856,0,0.6
2831,1107,231,114.87,23,BR,online,7.71,909,0,0.2
2832,955,109,48.85,13,US,pos,11.84,1779,1,0.5
2833,360,575,82.52,14,BR,online,0.99,1387,0,0.3
2834,655,171,115.07,1,AR,online,12.21,677,0,0.3
2835,466,179,152.91,4,BR,pos,6.23,760,0,0.3
2836,652,598,69.99,19,MX,online,11.88,741,0,0.2
2837,1158,614,76.68,11,BR,online,7.98,1343,0,0.2
2838,1078,25,156.99,14,BR,online,7.9,1079,0,0.2
2839,259,195,160.94,23,AR,online,12.15,975,0,0.2
2840,1166,496,246.48,10,BR,pos,6.48,786,0,0.2
2841,526,544,81.67,9,BR,online,7.68,727,0,0.4
2842,846,699,191.84,19,MX,pos,27.69,1013,0,0.3
2843,917,388,120.25,1,BR,pos,19.1,1517,0,0.4
2844,580,6,91.53,10,BR,pos,6.96,1764,0,0.1
2845,548,611,123.26,20,BR,pos,8.1,112,0,0.3
2846,548,113,136.46,5,BR,pos,5.05,434,0,0.3
2847,1035,85,44.03,7,BR,app,6.24,1250,0,0.3
2848,464,472,47.4,11,MX,online,6.48,271,0,0.2
2849,336,423,210.33,1,BR,pos,8.98,1114,0,0.1
2850,434,42,98.81,1,BR,online,1.16,773,0,0.6
2851,234,119,153.72,6,BR,pos,6.11,349,0,0.5
2852,470,413,206.05,21,BR,pos,5.31,920,0,0.3
2853,137,179,123.81,5,AR,online,20.83,929,0,0.5
2854,108,479,194.29,17,BR,online,8.03,1301,0,0.6
2855,868,288,137.11,10,BR,online,9.9,1507,0,0.5
2856,93,412,141.87,18,BR,online,5.97,1743,0,0.1
2857,682,332,286.88,7,AR,pos,8.08,801,0,0.3
2858,936,256,113.91,20,BR,online,6.24,1257,0,0.5
2859,869,240,212.0,8,BR,pos,9.08,1436,0,0.1
2860,535,488,36.72,18,PT,app,11.82,1801,0,0.3
2861,233,360,149.75,19,BR,online,2.59,1187,0,0.1
2862,1116,416,335.85,10,BR,online,13.02,450,0,0.2
2863,1002,404,534.75,16,AR,online,3.76,624,0,0.3
2864,735,146,38.63,2,PT,app,28.34,382,0,0.3
2865,105,639,98.42,11,BR,online,8.94,361,0,0.2
2866,43,394,57.48,8,PT,online,9.8,560,0,0.4
2867,378,502,117.38,22,BR,app,10.09,909,0,0.4
2868,189,617,235.92,22,ES,pos,8.52,1436,0,0.3
2869,1032,647,293.75,18,BR,online,4.66,532,0,0.4
2870,247,467,300.08,22,BR,app,9.82,341,0,0.2
2871,339,551,35.2,23,BR,app,9.42,231,0,0.4
2872,1170,330,134.29,18,MX,pos,4.2,358,1,0.5
2873,982,516,80.31,14,ES,online,2.62,790,0,0.2
2874,263,225,112.24,4,BR,pos,15.6,752,0,0.4
2875,460,498,89.84,19,BR,online,6.1,728,0,0.3
2876,619,61,37.06,4,BR,pos,7.29,580,0,0.4
2877,797,640,295.66,4,BR,online,9.45,827,1,0.2
2878,1123,171,70.59,21,AR,pos,4.55,1180,0,1.0
2879,1045,459,81.57,2,BR,pos,10.44,82,0,0.4
2880,1172,8,337.18,3,ES,app,7.56,1624,0,0.4
2881,49,109,30.72,12,PT,pos,8.1,558,0,0.5
2882,284,690,177.46,14,BR,online,17.72,253,0,0.5
2883,676,583,258.47,1,BR,online,9.2,319,0,0.1
2884,59,156,319.73,9,ES,pos,7.02,998,0,0.4
2885,427,92,169.0,5,MX,online,3.48,950,0,0.1
2886,185,570,214.67,7,AR,online,10.05,162,0,0.8
2887,1119,693,258.37,4,BR,pos,15.16,911,0,0.6
2888,76,118,118.78,16,BR,online,7.11,405,0,0.2
2889,178,465,62.26,11,MX,online,15.08,1662,1,0.6
2890,234,199,353.96,23,BR,pos,10.15,564,0,0.5
2891,179,521,199.06,0,US,app,8.68,1824,0,0.2
2892,682,293,134.17,18,AR,pos,11.05,1057,0,0.3
2893,437,88,39.02,21,BR,online,2.72,1760,0,0.5
2894,1095,227,11.97,11,BR,pos,6.18,1013,0,0.4
2895,313,377,175.03,16,BR,app,6.36,230,0,0.2
2896,645,559,10.94,10,PT,online,7.35,1173,0,0.2
2897,792,15,133.09,14,BR,pos,25.35,872,0,0.4
2898,751,670,73.41,21,BR,pos,8.89,1494,0,0.3
2899,955,455,89.66,12,ES,pos,2.34,714,0,0.5
2900,243,612,302.24,13,US,online,5.06,342,1,0.7
2901,609,651,74.01,23,BR,app,8.11,208,0,0.3
2902,960,108,138.09,11,MX,online,9.17,1356,0,0.2
2903,1035,66,74.34,4,BR,online,0.39,425,0,0.3
2904,741,543,163.64,16,ES,online,11.74,1217,0,0.2
2905,782,132,147.4,16,MX,pos,12.09,246,0,0.5
2906,1037,104,133.16,5,BR,online,3.34,146,0,0.2
2907,750,328,259.02,17,BR,pos,14.87,1296,0,0.3
2908,1138,639,30.8,1,BR,app,7.07,629,0,0.5
2909,153,557,22.69,7,US,online,3.93,1035,0,0.6
2910,418,362,46.26,20,US,pos,3.13,51,0,0.4
2911,135,138,147.94,14,BR,app,11.56,344,0,0.3
2912,109,236,183.93,14,ES,online,5.34,165,0,0.5
2913,566,482,3.61,14,BR,pos,9.88,511,0,0.2
2914,271,110,182.23,3,AR,app,3.04,518,0,0.2
2915,489,367,100.38,23,US,pos,6.42,684,0,0.2
2916,525,9,359.97,7,BR,pos,11.04,444,0,0.2
2917,745,228,172.92,18,BR,app,17.35,833,0,0.1
2918,1134,174,332.79,23,US,pos,18.62,1642,0,0.2
2919,1019,477,292.26,5,US,online,17.12,158,1,0.4
2920,454,639,100.42,15,BR,online,37.96,1631,0,0.2
2921,391,103,236.62,1,MX,pos,9.99,753,1,0.5
2922,925,558,100.25,15,BR,online,2.96,1055,0,0.1
2923,149,459,389.63,10,BR,online,5.16,1226,0,0.4
2924,649,678,107.94,1,MX,online,18.28,1341,0,0.4
2925,508,638,190.17,16,BR,pos,4.62,1722,0,0.3
2926,220,71,437.8,23,BR,pos,0.25,1824,0,0.2
2927,740,520,196.09,1,BR,online,6.61,180,0,0.5
2928,385,414,92.12,21,BR,online,14.66,749,0,0.9
2929,223,80,41.26,20,BR,online,5.08,984,0,0.6
2930,784,180,31.1,13,BR,online,18.9,953,0,0.3
2931,209,648,181.58,21,BR,pos,27.0,1809,0,0.2
2932,807,380,123.23,7,US,online,9.82,1188,0,0.3
2933,195,237,47.07,17,BR,app,30.18,735,0,0.5
2934,522,224,219.41,16,ES,online,22.59,1680,0,0.6
2935,969,586,217.32,13,BR,online,14.98,1334,0,0.3
2936,275,199,121.55,20,BR,app,10.79,1454,0,0.2
2937,921,112,342.51,21,PT,online,10.11,1145,0,0.2
2938,866,402,25.21,18,BR,online,7.74,118,0,0.5
2939,1083,694,95.01,14,BR,online,12.39,1771,0,0.7
2940,203,129,195.35,23,US,pos,1.1,1301,0,0.1
2941,858,179,52.39,13,PT,online,23.27,273,1,0.2
2942,1124,328,234.53,15,BR,pos,30.53,460,0,0.4
2943,915,140,282.74,4,BR,pos,1.01,622,0,0.7
2944,226,455,6.93,7,ES,app,14.36,465,0,0.4
2945,986,178,350.18,21,BR,pos,22.03,1133,0,0.4
2946,129,90,187.09,11,US,pos,9.12,999,0,0.3
2947,707,183,86.11,12,BR,pos,7.44,388,0,0.4
2948,597,651,34.01,19,BR,pos,6.2,1271,0,0.3
2949,637,654,256.29,7,AR,pos,5.28,524,0,0.8
2950,623,354,44.74,6,ES,pos,10.44,291,0,0.4
2951,38,280,186.84,0,BR,online,18.79,1745,0,0.3
2952,610,573,46.55,5,BR,pos,1.26,574,0,0.6
2953,1124,136,130.82,12,AR,online,3.61,425,0,0.4
2954,524,458,248.56,17,BR,pos,4.97,1307,0,0.4
2955,333,476,87.06,7,PT,online,2.02,1393,0,0.2
2956,1193,497,348.6,10,BR,online,13.27,278,0,0.3
2957,119,153,198.56,5,BR,online,12.03,102,0,0.5
2958,584,501,52.55,19,MX,online,15.63,1550,0,0.2
2959,615,428,36.88,12,ES,online,0.79,920,1,0.3
2960,574,612,66.7,3,BR,online,14.33,832,0,0.4
2961,1106,122,126.09,14,AR,pos,18.72,767,0,0.3
2962,506,429,370.74,8,BR,online,13.46,1069,0,0.1
2963,1167,580,417.82,20,BR,app,8.57,1229,0,0.2
2964,81,195,84.31,6,BR,pos,7.67,147,0,0.3
2965,880,520,82.1,20,MX,online,11.21,485,0,0.4
2966,711,70,222.38,16,BR,online,10.27,1742,0,0.1
2967,289,502,221.11,3,BR,online,5.11,305,0,0.5
2968,274,424,312.09,18,AR,online,0.88,1656,0,0.3
2969,863,135,317.7,17,BR,pos,5.74,733,0,0.5
2970,765,47,62.61,10,BR,pos,28.2,347,0,0.4
2971,733,522,29.64,3,BR,pos,1.06,1085,0,0.4
2972,61,169,200.63,11,MX,online,10.14,1210,0,0.5
2973,717,348,153.88,14,BR,pos,23.83,639,0,0.4
2974,1177,43,15.18,3,AR,online,15.89,1447,0,0.2
2975,21,674,28.87,8,BR,pos,17.63,117,0,0.1
2976,563,384,193.78,16,BR,app,16.28,223,0,0.6
2977,593,652,117.58,13,MX,online,2.05,1134,0,0.4
2978,1076,113,196.95,23,BR,pos,21.0,1054,0,0.5
2979,340,144,49.22,5,BR,pos,23.04,1276,0,0.3
2980,571,427,207.21,18,BR,pos,2.75,1552,0,0.7
2981,860,423,168.23,10,BR,online,6.16,1697,0,0.3
2982,73,553,218.09,5,BR,pos,9.23,925,0,0.5
2983,961,649,89.43,22,ES,online,6.22,915,0,1.0
2984,986,575,73.99,14,BR,online,4.72,1685,0,0.4
2985,863,99,33.95,12,BR,pos,4.82,1753,0,0.5
2986,778,217,102.18,7,BR,online,14.3,88,0,0.2
2987,897,639,274.55,21,BR,online,17.27,923,0,0.1
2988,938,384,327.26,0,BR,app,4.84,1677,0,0.3
2989,1084,607,45.12,2,PT,online,17.19,94,0,0.3
2990,514,394,126.01,4,BR,pos,6.2,1783,0,0.3
2991,547,35,374.45,15,AR,pos,2.93,1367,0,0.5
2992,765,331,408.47,2,BR,online,11.01,285,0,0.4
2993,232,577,98.82,19,BR,pos,8.91,1169,0,0.3
2994,1027,458,291.27,4,PT,pos,11.32,787,0,0.1
2995,924,93,258.16,16,BR,pos,11.18,610,0,0.4
2996,757,147,243.74,19,AR,pos,10.34,1133,0,0.2
2997,362,598,24.5,21,PT,app,8.14,1342,0,0.8
2998,417,685,80.07,7,PT,app,16.92,1630,0,0.3
2999,522,527,115.58,1,BR,online,13.54,762,0,0.6
3000,795,69,112.97,18,BR,online,6.38,291,0,0.3
